pressure,pressure_coefficient,dynamic_pressure,absolute_pressure,total_pressure,rel_total_pressure,density,density_all,velocity_magnitude,x_velocity,y_velocity,z_velocity,axial_velocity,radial_velocity,tangential_velocity,rel_velocity_magnitude,relative_x_velocity,relative_y_velocity,relative_z_velocity,rel_tangential_velocity,mesh_x_velocity,mesh_y_velocity,mesh_z_velocity,velocity_angle,relative_velocity_angle,vorticity_mag,helicity,x_vorticity,y_vorticity,z_vorticity,cell_reynolds_number,turb_kinetic_energy,turb_intensity,turb_diss_rate,specific_diss_rate,production_of_k,viscosity_turb,viscosity_eff,viscosity_ratio,y_star,y_plus,turb_reynolds_number_rey,viscosity_lam,wall_shear,x_wall_shear,y_wall_shear,z_wall_shear,skin_friction_coef,cell_partition_active,cell_partition_stored,cell_id,cell_element_type,cell_type,cell_zone,partition_neighbors,cell_weight,x_coordinate,y_coordinate,z_coordinate,axial_coordinate,angular_coordinate,abs_angular_coordinate,radial_coordinate,face_area_magnitude,x_face_area,y_face_area,z_face_area,cell_volume,orthogonal_quality,cell_equiangle_skew,cell_equivolume_skew,face_handedness,mark_poor_elememts,interface_overlap_fraction,cell_wall_distance,adaption_function,adaption_curvature,adaption_space_gradient,adaption_iso_value,boundary_cell_dist,boundary_normal_dist,cell_volume_change,cell_surface_area,cell_warp,cell_children,cell_refine_level,mass_imbalance,strain_rate_mag,dx_velocity_dx,dy_velocity_dx,dz_velocity_dx,dx_velocity_dy,dy_velocity_dy,dz_velocity_dy,dx_velocity_dz,dy_velocity_dz,dz_velocity_dz,dp_dx,dp_dy,dp_dz,velocity:0,velocity:1,velocity:2,vtkOriginalPointIds,Points:0,Points:1,Points:2,vtkOriginalIndices,vtkCompositeIndexArray,,,,z,y,cp
-3.76563,-0.125498,0.00254837,74656.2,-3.90047,-3.90047,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766357,-0.766357,895.915,-1.56316,-613.967,59.7138,557.267,6.92625,0.000137454,0.00104378,1.53479,444952,0,1.75E-11,1.80E-05,9.74E-07,0.437335,0.436868,0.0329232,1.80E-05,0.0179731,0.00938862,-0.000980807,0.0124615,0.00057791,3,3,7.56E+06,6,1,28,5,7,-0.001,-1.60728,0.682358,0.682358,-2.7555,3.14097,1.60728,4.82E-05,-1.55E-07,3.83E-05,1.93E-05,7.57E-09,0.279656,0.526427,0.526427,0,0,0,5.90E-05,3.94E-08,2.17E-11,1.02E-10,1.02E-10,1,0,3.54346,0.000131984,0,0,0,-1.16E-13,932.004,38.0063,-5.38108,14.7719,-562.648,104.149,-590.81,74.4856,23.1562,-8.24393,0,0,0,0,0,0,98,-0.001,-1.60728,0.682358,57,15,,,,0.682358,1.48894,0.242753
-3.54481,-0.113919,9.52E-06,74656.5,-3.54289,-3.54289,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.09239,1.09239,81.3666,0.00376231,-35.906,-6.02836,-4.92467,0.61794,1.76E-05,0.00037041,0.327182,680550,0,1.61E-12,1.80E-05,8.98E-08,0.0983435,0.0981851,0.00935377,1.80E-05,0.00150121,-0.000119168,0.000551447,0.000460349,4.83E-05,3,3,7.54E+06,6,1,28,5,7,-0.001,-1.61131,0.649557,0.649557,3.14097,3.14097,1.61132,0.000154537,1.40E-06,9.81E-05,-0.000118102,2.41E-08,0.501796,0.372756,0.372756,0,0,0,4.82E-05,7.39E-08,4.73E-11,1.47E-10,1.47E-10,1,0,1.31326,0.000507375,0,0,0,1.86E-13,81.4954,-0.0371104,0.10836,0.106712,5.03303,-16.3634,-16.9153,-5.92165,18.9907,19.5841,0,0,0,0,0,0,99,-0.001,-1.61131,0.649557,58,15,,,,0.649557,1.46072,0.24867
-3.51033,-0.112885,0.000305465,74656.5,-3.51045,-3.51045,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665399,-0.665399,183.516,-0.0413369,-61.5652,5.76735,11.9381,2.27671,4.82E-05,0.000526823,0.638379,561497,0,6.89E-12,1.80E-05,3.83E-07,0.156977,0.156703,0.0158401,1.80E-05,0.00348708,0.000335857,-0.00205857,0.000869707,0.000112124,3,3,7.54E+06,6,1,28,5,7,-0.001,-1.59135,0.666093,0.666093,3.14097,3.14097,1.59135,0.000125194,1.10E-06,8.17E-05,-1.25E-05,1.98E-08,0.254865,0.538775,0.538775,0,0,0,5.34E-05,7.02E-08,5.38E-11,7.34E-11,7.34E-11,1,0,1.61659,0.000379004,0,0,0,-2.57E-14,201.111,-0.0498536,-0.47162,0.950649,-12.4098,54.2493,-55.8219,6.718,5.74335,-97.0608,0,0,0,0,0,0,100,-0.001,-1.59135,0.666093,59,15,,,,0.666093,1.43419,0.252414
-4.09062,-0.125809,0.0019359,74655.9,-3.91075,-3.91075,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688628,-0.688628,953.708,-9.67483,-744.375,-193.48,125.22,4.1017,0.000331971,0.00183882,7.85404,643796,0,3.36E-11,1.80E-05,1.87E-06,0.398587,0.397799,0.046013,1.80E-05,0.0212045,-0.00093306,0.0108357,0.00828791,0.000681812,3,3,7.55E+06,6,1,28,5,7,-0.001,-1.60601,0.690708,0.690708,3.14097,3.14097,1.60601,2.07E-05,-4.09E-07,1.35E-05,-1.10E-05,2.17E-09,0.218009,0.746235,0.746235,0,0,0,4.84E-05,2.88E-08,6.25E-12,2.95E-11,2.95E-11,1,0,2.22432,4.64E-05,0,0,0,-2.49E-13,1006.31,18.2434,0.105244,4.31754,-125.115,-365.721,-222.601,-189.162,521.774,169.92,0,0,0,0,0,0,103,-0.001,-1.60601,0.690708,60,15,,,,0.690708,1.41182,0.25263
-6.1594,-0.198554,0.022251,74653.8,-6.15282,-6.15282,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8895,-2.8895,4325.78,-0.383801,4325.39,36.8484,31.7916,41.2883,0.0027517,0.00529146,57.2724,668744,0,2.72E-10,1.80E-05,1.51E-05,0.759825,0.756074,0.138833,1.80E-05,0.077583,0.000647588,-0.0773877,-0.00543205,0.00249462,3,3,7.54E+06,6,1,28,5,7,-0.001,-1.21099,0.731467,0.731467,3.14079,3.14079,1.211,0.000305733,3.67E-06,2.14E-05,-0.000303599,4.76E-08,0.674506,0.251258,0.251258,0,0,0,5.01E-05,8.99E-08,8.11E-11,2.76E-10,2.76E-10,1,0,1.28952,0.000960117,0,0,0,3.37E-13,4326.17,-0.369876,28.9962,1.28663,-2.79541,299.676,21.6535,38.135,-4303.73,-311.604,0,0,0,0,0,0,105,-0.001,-1.21099,0.731467,61,15,,,,0.731467,1.41093,0.252609
-5.91233,-0.190112,0.0219582,74654.1,-5.89055,-5.89055,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02133,-3.02133,4259.06,2.05895,4258.95,17.118,5.50084,33.9128,0.00243885,0.00498232,49.724,654381,0,2.46E-10,1.80E-05,1.37E-05,0.761816,0.758431,0.132036,1.80E-05,0.0763437,0.000484548,-0.0761216,-0.00577453,0.00245477,3,3,7.55E+06,6,1,28,5,7,-0.001,-1.29586,0.725359,0.725359,3.14082,3.14082,1.29586,0.000145118,2.12E-06,1.09E-05,-0.000143644,2.67E-08,0.729383,0.250721,0.250721,0,0,0,5.06E-05,7.54E-08,4.32E-11,3.75E-10,3.75E-10,1,0,1.00951,0.000534571,0,0,0,1.09E-13,4257.81,-0.319453,3.60153,6.31291,-1.89931,315.974,23.5197,23.431,-4235.43,-305.609,0,0,0,0,0,0,106,-0.001,-1.29586,0.725359,62,15,,,,0.725359,1.3883,0.251497
-5.73788,-0.184403,0.0214447,74654.3,-5.7135,-5.7135,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8939,-2.8939,4203.01,1.0306,4202.76,37.8501,15.1257,42.6659,0.00254915,0.00512004,52.7257,655419,0,2.60E-10,1.80E-05,1.45E-05,0.756305,0.752697,0.135594,1.80E-05,0.0753187,0.000799077,-0.075091,-0.00578444,0.00242181,3,3,7.55E+06,6,1,28,5,7,-0.001,-1.37829,0.719084,0.719084,3.14087,3.14087,1.3783,0.000297532,2.62E-06,2.28E-05,-0.000295244,5.50E-08,0.393833,0.210568,0.210568,0,0,0,5.06E-05,9.79E-08,1.00E-10,1.98E-10,1.98E-10,1,0,1.2499,0.00110045,0,0,0,-6.82E-15,4204.1,-0.272656,11.9576,2.04671,-3.16808,324.585,25.4024,39.8968,-4177.36,-333.354,0,0,0,0,0,0,107,-0.001,-1.37829,0.719084,63,15,,,,0.719084,1.36659,0.250499
-5.74097,-0.18451,0.0214166,74654.3,-5.71687,-5.71687,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89388,-2.89388,4201.77,1.03306,4201.52,37.697,14.9482,42.653,0.00254339,0.00511352,52.622,655796,0,2.59E-10,1.80E-05,1.44E-05,0.755977,0.752378,0.135376,1.80E-05,0.0753059,0.000798058,-0.0750786,-0.00577951,0.0024214,3,3,7.55E+06,6,1,28,5,7,-0.001,-1.37731,0.719161,0.719161,3.14085,3.14085,1.37733,0.000297704,2.61E-06,2.28E-05,-0.000295417,5.51E-08,0.390705,0.208766,0.208766,0,0,0,5.05E-05,9.79E-08,1.00E-10,1.99E-10,1.99E-10,1,0,1.24965,0.00110124,0,0,0,-1.99E-15,4202.87,-0.274881,11.7913,2.04773,-3.1569,324.23,25.3386,39.7448,-4176.18,-332.85,0,0,0,0,0,0,108,-0.001,-1.37731,0.719161,64,15,,,,0.719161,1.34369,0.249391
-5.85819,-0.188366,0.0213945,74654.1,-5.83682,-5.83682,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99177,-2.99177,4207.96,1.18714,4207.81,30.1559,8.99916,34.5468,0.00250804,0.00500249,50.5564,658909,0,2.47E-10,1.80E-05,1.37E-05,0.754203,0.750712,0.132088,1.80E-05,0.0754362,0.000620302,-0.075224,-0.00560906,0.00242559,3,3,7.55E+06,6,1,28,5,7,-0.001,-1.31904,0.723601,0.723601,3.14084,3.14084,1.31904,0.000172723,1.62E-06,1.27E-05,-0.000171178,2.94E-08,0.706071,0.241157,0.241157,0,0,0,5.04E-05,7.79E-08,4.84E-11,3.14E-10,3.14E-10,1,0,1.03062,0.000591828,0,0,0,8.92E-14,4209.83,-0.257284,6.54664,2.79096,-2.45252,316.736,22.6505,32.9468,-4185.16,-311.187,0,0,0,0,0,0,110,-0.001,-1.31904,0.723601,65,15,,,,0.723601,1.32322,0.259714
-5.81243,-0.187166,0.0209028,74654.2,-5.79999,-5.79999,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01738,-3.01738,4186.36,-0.0279461,4186.3,11.06,8.57995,36.6647,0.00243667,0.00494192,49.8914,666654,0,2.38E-10,1.80E-05,1.32E-05,0.748797,0.745428,0.12967,1.80E-05,0.075303,0.00022219,-0.0750821,-0.0057442,0.00242131,3,3,7.55E+06,6,1,28,5,7,-0.001,-1.34485,0.721635,0.721635,3.14084,3.14084,1.34486,0.000230854,1.61E-06,1.75E-05,-0.000228968,3.71E-08,0.524705,0.189495,0.189495,0,0,0,5.01E-05,8.43E-08,6.29E-11,3.80E-10,3.80E-10,1,0,1.13481,0.00074877,0,0,0,5.75E-14,4185.27,-0.078692,7.5863,1.27429,-0.993654,314.497,23.5392,12.3343,-4162.76,-302.384,0,0,0,0,0,0,112,-0.001,-1.34485,0.721635,66,15,,,,0.721635,1.30042,0.268869
-5.15014,-0.140132,0.00489602,74654.8,-4.35324,-4.35324,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316842,0.0316842,1442.04,1.95978,-777.209,-210.58,-164.539,9.97927,0.000810262,0.00288045,15.4256,623777,0,1.01E-10,1.80E-05,5.60E-06,0.467907,0.465769,0.079892,1.80E-05,0.0282503,-0.000210714,0.00808838,0.00829174,0.000908367,3,3,7.55E+06,6,1,28,5,7,-0.001,-1.55682,0.693352,0.693352,3.14094,3.14094,1.55683,7.98E-05,7.78E-07,3.16E-05,-7.19E-05,9.42E-09,0.227948,0.657812,0.657812,0,0,0,5.26E-05,4.96E-08,2.46E-11,4.50E-11,4.50E-11,1,0,1.381,0.000189927,0,0,0,-2.61E-14,1457.45,1.06536,5.59436,6.8398,170.133,-408.13,-392.164,-203.74,385.045,407.877,0,0,0,0,0,0,114,-0.001,-1.55682,0.693352,67,15,,,,0.693352,1.2822,0.260587
-2.87622,-0.0929219,0.0262635,74657.1,-2.86362,-2.86362,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83324,1.83324,3926.25,10.6361,3552.43,-1148.59,127.604,22.7507,0.00284765,0.00542073,74.8396,766719,0,2.47E-10,1.80E-05,1.38E-05,0.633272,0.629177,0.130393,1.80E-05,0.0696745,-0.0224759,-0.0606944,0.00530057,0.00224033,3,3,7.56E+06,6,1,28,5,7,-0.001,-1.58626,0.691824,0.691824,3.14097,3.14097,1.58626,7.08E-05,8.62E-07,-6.03E-06,-6.98E-05,1.06E-08,0.484871,0.341681,0.341681,0,0,0,4.62E-05,5.66E-08,3.23E-11,1.79E-10,1.79E-10,1,0,1.4838,0.000231973,0,0,0,-9.81E-14,3910.4,12.4394,14.8272,0.252361,-112.777,-268.674,29.2195,-1148.34,-3523.21,155.992,0,0,0,0,0,0,115,-0.001,-1.58626,0.691824,68,15,,,,0.691824,1.25279,0.279877
-3.87657,-0.135356,0.0263248,74656.1,-4.18326,-4.18326,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10184,2.10184,3743.32,-5.51753,2925.21,-777.064,-111.782,20.5371,0.00187632,0.00366281,39.2939,741291,0,1.32E-10,1.80E-05,7.32E-06,0.715628,0.71352,0.0906086,1.80E-05,0.0860715,-0.0145273,-0.0667784,-0.000955449,0.00276756,3,3,7.55E+06,6,1,28,5,7,-0.001,-1.5986,0.693023,0.693023,3.14097,3.14097,1.5986,3.79E-05,5.67E-07,3.11E-06,-3.66E-05,6.20E-09,0.545053,0.44769,0.44769,0,0,0,4.82E-05,4.28E-08,1.99E-11,1.04E-10,1.04E-10,1,0,2.9736,0.000134466,0,0,0,-2.84E-13,3726.24,2.71779,23.7481,1.76486,135.53,199.265,92.3697,-775.299,-2832.84,-249.13,0,0,0,0,0,0,116,-0.001,-1.5986,0.693023,69,15,,,,0.693023,1.22359,0.319152
-7.35766,-0.236471,0.0283669,74652.6,-7.3259,-7.3259,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5442,-1.5442,4789.6,2.10675,4788.71,87.3514,13.0633,39.8786,0.00309181,0.00560651,62.7656,650009,0,3.13E-10,1.80E-05,1.74E-05,0.815002,0.810949,0.149443,1.80E-05,0.0863077,0.00171063,-0.0862885,-2.05E-05,0.00277515,4,4,7.54E+06,6,1,28,5,7,-0.001,-0.645552,0.751595,0.751595,-2.90492,3.14,0.645573,0.000158304,1.52E-06,-2.91E-08,-0.000157291,2.96E-08,0.753872,0.240114,0.240114,0,0,0,5.09E-05,7.73E-08,4.97E-11,2.70E-10,2.70E-10,1,0,1.02143,0.000588775,0,0,0,-1.04E-16,4789.31,-0.382708,13.1136,0.0100343,0.0503586,-1.92917,0.180777,87.3615,-4788.53,2.5324,0,0,0,0,0,0,119,-0.001,-0.645552,0.751595,70,15,,,,0.751595,1.22277,0.320312
-19.0167,-0.627457,0.0189099,74641,-19.4951,-19.4951,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.58435,1.58435,3918.87,-3.01102,-3879.35,470.866,-115.131,23.7869,0.00792015,0.00865177,164.69,698547,0,6.89E-10,1.80E-05,3.83E-05,0.697445,0.686031,0.218157,1.80E-05,0.0681812,0.00726614,0.0649483,-0.0187352,0.00219231,4,4,7.53E+06,6,1,28,5,7,-0.001,0.364997,0.683591,0.683591,0.00265603,0.00265609,0.365014,9.91E-05,1.46E-06,-2.71E-05,-9.45E-05,1.37E-08,0.360551,0.242064,0.242064,0,0,0,4.81E-05,5.46E-08,2.33E-11,1.02E-10,1.02E-10,1,0,1.38774,0.000285919,0,0,0,-1.23E-15,3947.89,-4.57669,19.2917,3.477,134.422,1036.23,-217.631,474.343,3661.72,-749.029,0,0,0,0,0,0,120,-0.001,0.364997,0.683591,71,15,,,,0.683591,1.20808,0.336642
-20.6589,-0.66409,0.0279209,74639.3,-20.6254,-20.6254,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524988,-0.524988,4731.81,4.44085,-4695.88,154.095,9.44168,25.4417,0.00743927,0.00869639,175.847,755890,0,6.54E-10,1.80E-05,3.64E-05,0.771688,0.762731,0.214577,1.80E-05,0.0896615,0.00190594,0.0853923,-0.024698,0.00288299,4,4,7.54E+06,6,1,28,5,7,-0.001,0.376415,0.680243,0.680243,0.00265603,0.00265604,0.376432,5.37E-05,7.15E-07,-1.47E-05,-5.11E-05,8.25E-09,0.330889,0.25969,0.25969,0,0,0,4.71E-05,4.84E-08,1.22E-11,1.63E-10,1.63E-10,1,0,1.03097,0.000179661,0,0,0,1.18E-16,4749.79,-1.22399,48.574,-9.64375,39.1323,1266.65,-351.432,144.451,4344.45,-1195.51,0,0,0,0,0,0,121,-0.001,0.376415,0.680243,72,15,,,,0.680243,1.19411,0.348204
-22.6053,-0.699804,0.0347161,74637.4,-21.7293,-21.7293,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40232,-1.40232,5321.53,8.80764,-5308.37,-195.77,88.7197,33.0008,0.00643765,0.00868208,174.804,732396,0,6.61E-10,1.80E-05,3.68E-05,0.815621,0.807642,0.216215,1.80E-05,0.0967991,-0.00240003,0.0932176,-0.0249763,0.0031125,4,4,7.55E+06,6,1,28,5,7,-0.001,0.387841,0.676961,0.676961,0.00265603,0.00265603,0.387858,0.000127669,2.12E-06,-3.00E-05,-0.000123138,1.52E-08,0.313699,0.291708,0.291708,0,0,0,4.76E-05,5.47E-08,2.64E-11,1.80E-10,1.80E-10,1,0,1.49581,0.000323798,0,0,0,-7.09E-16,5354.93,3.68094,27.4711,-15.2187,-61.2485,1376.93,-435.342,-210.989,4873.03,-1523.19,0,0,0,0,0,0,122,-0.001,0.387841,0.676961,73,15,,,,0.676961,1.16762,0.368251
-25.6723,-0.83291,0.0217439,74634.3,-25.8819,-25.8819,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.92516,1.92516,4495.49,1.2931,-4494.18,-82.4772,-26.0585,37.7223,0.00349618,0.0058516,79.5565,762123,0,3.03E-10,1.80E-05,1.68E-05,0.713359,0.708995,0.144874,1.80E-05,0.0776044,-0.00137835,0.0765124,-0.0126119,0.00249531,4,4,7.54E+06,6,1,28,5,7,-0.001,0.429945,0.668455,0.668455,0.00250012,0.00250012,0.429976,0.000268855,3.83E-06,-4.47E-05,-0.000263822,3.78E-08,0.115862,0.270389,0.270389,0,0,0,4.73E-05,8.59E-08,6.69E-11,1.93E-10,1.93E-10,1,0,1.36887,0.000816019,0,0,0,-2.30E-15,4565.23,1.17542,-38.3525,5.64471,-12.294,718.255,-103.814,-76.8325,4390.37,-677.42,0,0,0,0,0,0,124,-0.001,0.429945,0.668455,74,15,,,,0.668455,1.1487,0.371081
-14.699,-0.472645,0.0490782,74645.3,-14.6503,-14.6503,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789599,-0.789599,6835.24,2.80988,6834.99,20.35,28.2992,52.231,0.00564528,0.00752328,128.138,721687,0,5.15E-10,1.80E-05,2.86E-05,0.914124,0.908111,0.191494,1.80E-05,0.118846,0.000448361,-0.118392,0.0101993,0.0038214,4,4,7.53E+06,6,1,28,5,7,-0.001,0.0737434,0.73704,0.73704,0.0130965,0.0130965,0.0739046,0.000162613,1.59E-06,-1.38E-05,-0.000160872,2.91E-08,0.330512,0.24895,0.24895,0,0,0,4.86E-05,7.44E-08,4.47E-11,3.14E-10,3.14E-10,1,0,1.00552,0.000607687,0,0,0,4.05E-13,6834.33,-0.0977447,29.072,-1.76925,0.772831,-583.485,51.9395,18.5807,-6783.05,594.78,0,0,0,0,0,0,126,-0.001,0.0737434,0.73704,75,15,,,,0.73704,1.14789,0.371069
-14.8182,-0.476445,0.0445437,74645.2,-14.773,-14.773,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818035,-0.818035,6329.33,-3.40479,6328.53,-68.9977,21.9036,49.7976,0.00607723,0.00789397,137.728,714953,0,5.67E-10,1.80E-05,3.15E-05,0.891104,0.884422,0.201765,1.80E-05,0.11178,-0.00152959,-0.111226,0.0109214,0.0035942,4,4,7.54E+06,6,1,28,5,7,-0.001,0.0970035,0.734743,0.734743,0.0130965,0.0130965,0.0971647,0.000167724,1.50E-06,-1.62E-05,-0.000165905,2.93E-08,0.432424,0.245228,0.245228,0,0,0,4.88E-05,7.47E-08,4.62E-11,3.04E-10,3.04E-10,1,0,1.00253,0.000609229,0,0,0,1.38E-13,6329.16,0.337085,14.6907,-4.31301,-7.21289,-603.455,59.4035,-73.3107,-6269.13,614.336,0,0,0,0,0,0,127,-0.001,0.0970035,0.734743,76,15,,,,0.734743,1.13126,0.368338
-14.3761,-0.462319,0.0424051,74645.6,-14.3358,-14.3358,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03629,-1.03629,6310.94,2.49757,6310.71,13.5156,21.5383,49.6122,0.00517894,0.00721312,116.489,723874,0,4.68E-10,1.80E-05,2.60E-05,0.873049,0.867214,0.183026,1.80E-05,0.109208,0.000209126,-0.108912,0.00795581,0.00351148,4,4,7.54E+06,6,1,28,5,7,-0.001,0.0490178,0.73885,0.73885,0.0227215,0.0227215,0.0493017,0.000186606,1.56E-06,-1.35E-05,-0.000185027,3.16E-08,0.397013,0.232422,0.232422,0,0,0,4.85E-05,7.74E-08,5.01E-11,3.16E-10,3.16E-10,1,0,1.02282,0.000660477,0,0,0,-3.39E-14,6312.45,-0.0629709,22.4936,0.443712,0.955292,-464.104,34.5045,13.9594,-6276.21,471.358,0,0,0,0,0,0,129,-0.001,0.0490178,0.73885,77,15,,,,0.73885,1.11591,0.363079
-12.291,-0.395223,0.0301883,74647.7,-12.2613,-12.2613,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28656,-1.28656,5270.38,0.376027,5270.3,7.37472,12.9518,43.1661,0.00430096,0.00662394,97.7404,724134,0,3.93E-10,1.80E-05,2.19E-05,0.80737,0.80222,0.167275,1.80E-05,0.0939091,0.000184483,-0.0938608,0.00297443,0.00301957,4,4,7.53E+06,6,1,28,5,7,-0.001,-0.0599637,0.744466,0.744466,-2.90338,3.12836,0.0601305,0.000205447,1.54E-06,-6.47E-06,-0.00020421,3.40E-08,0.482589,0.132263,0.132263,0,0,0,4.82E-05,8.08E-08,5.68E-11,3.06E-10,3.06E-10,1,0,1.07541,0.000714191,0,0,0,-2.83E-14,5270.51,-0.0382222,13.1596,-0.450044,0.207732,-172.915,6.96779,6.92467,-5263.33,208.413,0,0,0,0,0,0,130,-0.001,-0.0599637,0.744466,78,15,,,,0.744466,1.10068,0.356103
-12.3159,-0.396041,0.0301982,74647.7,-12.2867,-12.2867,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28738,-1.28738,5279.72,0.368593,5279.63,6.98891,12.7095,43.208,0.00431202,0.00663233,98.2883,726242,0,3.93E-10,1.80E-05,2.19E-05,0.806769,0.801618,0.167211,1.80E-05,0.0940693,0.000178874,-0.0940203,0.00298957,0.00302472,4,4,7.53E+06,6,1,28,5,7,-0.001,-0.0588588,0.744431,0.744431,-2.91428,3.12135,0.0591215,0.000206454,1.55E-06,-6.54E-06,-0.000205214,3.41E-08,0.483739,0.132617,0.132617,0,0,0,4.81E-05,8.08E-08,5.70E-11,3.02E-10,3.02E-10,1,0,1.07408,0.000716651,0,0,0,-2.73E-14,5279.84,-0.0314212,12.906,-0.445069,0.196434,-173.862,7.02644,6.54384,-5272.6,209.086,0,0,0,0,0,0,131,-0.001,-0.0588588,0.744431,79,15,,,,0.744431,1.07916,0.337327
-12.9735,-0.417587,0.031509,74647,-12.9555,-12.9555,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38873,-1.38873,5451.53,-0.816885,5451.22,-32.4492,16.7801,43.0798,0.00462404,0.00685286,106.786,741947,0,4.13E-10,1.80E-05,2.30E-05,0.809592,0.804201,0.171277,1.80E-05,0.0967045,-0.000695437,-0.0966139,0.00397231,0.00310945,4,4,7.53E+06,6,1,28,5,7,-0.001,-0.0310797,0.743541,0.743541,-2.90383,3.10213,0.0315593,0.000198076,1.66E-06,-8.06E-06,-0.0001968,3.18E-08,0.522165,0.154893,0.154893,0,0,0,4.77E-05,7.90E-08,4.98E-11,2.50E-10,2.50E-10,1,0,1.03236,0.000676011,0,0,0,-9.46E-14,5452.07,0.429999,15.4991,-0.0499061,-1.28103,-226.068,9.51491,-32.4991,-5441.7,233.364,0,0,0,0,0,0,133,-0.001,-0.0310797,0.743541,80,15,,,,0.743541,1.04511,0.302579
-13.4925,-0.433099,0.0364526,74646.5,-13.433,-13.433,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47052,-1.47052,5671.77,0.302496,5671.63,26.224,20.6147,48.6234,0.0048182,0.0069709,104.392,695924,0,4.52E-10,1.80E-05,2.52E-05,0.856344,0.850672,0.179901,1.80E-05,0.101141,0.000531705,-0.100997,0.00533218,0.0032521,4,4,7.54E+06,6,1,28,5,7,-0.001,-0.00233509,0.742093,0.742093,-2.99753,3.0757,0.00384442,0.000214178,1.53E-06,-1.13E-05,-0.000212682,3.69E-08,0.517623,0.148464,0.148464,0,0,0,4.93E-05,8.22E-08,6.25E-11,2.05E-10,2.05E-10,1,0,1.13688,0.000756893,0,0,0,1.25E-14,5672.68,-0.026491,22.012,-0.657646,1.39732,-297.948,15.052,25.5664,-5656.58,285.18,0,0,0,0,0,0,134,-0.001,-0.00233509,0.742093,81,15,,,,0.742093,1.01884,0.275985
-6.53015,-0.209876,0.0220888,74653.5,-6.50509,-6.50509,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84039,-2.84039,4439.35,0.461451,4439.07,39.8335,10.1205,36.6288,0.00284792,0.00538001,62.6761,707752,0,2.66E-10,1.80E-05,1.48E-05,0.748869,0.745149,0.137037,1.80E-05,0.0797648,0.000809568,-0.079622,-0.00467914,0.00256477,3.99114,3.99114,7.53E+06,6,1,28,5,7,-0.001,-1.06279,0.740515,0.740515,-2.89518,3.14064,1.0628,0.000198667,1.74E-06,1.16E-05,-0.00019719,3.32E-08,0.821227,0.121933,0.121933,0,0,0,4.86E-05,8.04E-08,5.90E-11,2.68E-10,2.68E-10,1,0,1.14184,0.000691662,0,0,0,-4.43E-13,4440.04,-0.320939,7.67443,1.0835,-2.44608,259.742,14.9511,40.917,-4424.12,-260.439,0,0,0,0,0,0,137,-0.001,-1.06279,0.740515,82,15,,,,0.740515,0.992997,0.249874
